lat,lon,pm25_wustl,date,location_name
28.73500221,77.00499791,76.984886,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.01499791,79.17403,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.02499791,81.74842,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.03499791,84.35633,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.04499791,86.40729,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.05499791,89.74733,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.06499791,91.14904,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.07499791,90.98888,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.08499791,89.57349,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.09499791,88.69191,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.10499791,86.66104,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.11499791,86.53145,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.12499791,86.72316,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.13499791,86.245705,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.14499791,87.307106,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.15499791,86.9499,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.16499791,85.768196,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.17499791,84.451904,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.18499791,83.92559,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.19499791,84.12443,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.20499791,84.204704,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.21499791,83.14269,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.22499791,83.42828,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.2349979,84.0694,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.2449979,84.388504,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.2549979,84.389244,01-04-2017,Delhi_WUSTL_grid
28.73500221,77.2649979,83.431885,01-04-2017,Delhi_WUSTL_grid
28.72500221,76.96499791,84.65122,01-04-2017,Delhi_WUSTL_grid
28.72500221,76.97499791,79.6988,01-04-2017,Delhi_WUSTL_grid
28.72500221,76.98499791,77.44315,01-04-2017,Delhi_WUSTL_grid
28.72500221,76.99499791,78.14265,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.00499791,78.74179,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.01499791,80.495636,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.02499791,82.38637,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.03499791,85.10346,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.04499791,87.364624,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.05499791,88.89774,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.06499791,88.863434,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.07499791,88.06555,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.08499791,87.62464,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.09499791,87.04771,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.10499791,85.8019,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.11499791,85.49327,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.12499791,86.39673,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.13499791,86.26491,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.14499791,86.29806,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.15499791,85.187195,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.16499791,84.53786,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.17499791,85.28014,01-04-2017,Delhi_WUSTL_grid
